id,source,source_object_id,name,display_name,enabled,account_type,last_seen,raw_json,updated_at
5580,ENTRA,a8bc4d39-6029-49fd-a3fc-2f6ff3be5674,M365AdminSettingsService,M365AdminSettingsService,1,Application,,"{""id"": ""a8bc4d39-6029-49fd-a3fc-2f6ff3be5674"", ""appId"": ""914fed76-dc75-4540-bf23-57624291b0ec"", ""displayName"": ""M365AdminSettingsService"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""disableLegacyUserImpersonationClient"", ""disableLegacyUserImpersonationResource"", ""GitCreatedApp""]}",2026-06-11 19:29:40
5581,ENTRA,a8bfc83b-80f7-4d0f-9f9a-1843ccdddfa9,AppDynamics-Dev,AppDynamics-Dev,1,Application,,"{""id"": ""a8bfc83b-80f7-4d0f-9f9a-1843ccdddfa9"", ""appId"": ""1ae456d8-c759-49c9-a867-ed62f6ed0af6"", ""displayName"": ""AppDynamics-Dev"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5582,ENTRA,a8c20b66-21db-4672-8cf8-7cf5d19fe5e1,USMITRY-AP311,USMITRY-AP311,1,ManagedIdentity,,"{""id"": ""a8c20b66-21db-4672-8cf8-7cf5d19fe5e1"", ""appId"": ""25a98793-d627-4653-9f62-e382eb117e9f"", ""displayName"": ""USMITRY-AP311"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5583,ENTRA,a8ca4881-990d-4ea2-ab50-57a2c236e8bc,D365 Sales - Sales Close Agent - Research (Microsoft Copilot Studio),D365 Sales - Sales Close Agent - Research (Microsoft Copilot Studio),1,Application,,"{""id"": ""a8ca4881-990d-4ea2-ab50-57a2c236e8bc"", ""appId"": ""2da1668c-167c-47b8-885c-104bca114d5b"", ""displayName"": ""D365 Sales - Sales Close Agent - Research (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-8157e5da-beef-a303-a795-7878715f4b30""]}",2026-06-11 19:29:40
5584,ENTRA,a8cf3054-613f-41dd-a7a0-0e28e9875421,Sales Close Agent - Account Research (Microsoft Copilot Studio),Sales Close Agent - Account Research (Microsoft Copilot Studio),1,Application,,"{""id"": ""a8cf3054-613f-41dd-a7a0-0e28e9875421"", ""appId"": ""50a3d253-6bf9-4776-a1dc-e5a778b95747"", ""displayName"": ""Sales Close Agent - Account Research (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-80a0d319-50b8-5d5b-b69e-bdd47a0b21cc""]}",2026-06-11 19:29:40
5585,ENTRA,a8d40df3-e8fc-4c17-886f-e03ed7ffa106,amdasappserviceauth,amdasappserviceauth,1,Application,,"{""id"": ""a8d40df3-e8fc-4c17-886f-e03ed7ffa106"", ""appId"": ""585f741e-3272-4294-876b-324daf171d1e"", ""displayName"": ""amdasappserviceauth"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AppServiceIntegratedApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5586,ENTRA,a8d6d882-c7f9-4d0b-88a2-8edff7a06c6f,MXTAREY-AP10,MXTAREY-AP10,1,ManagedIdentity,,"{""id"": ""a8d6d882-c7f9-4d0b-88a2-8edff7a06c6f"", ""appId"": ""9377efd7-56bd-4e05-a5ef-899d3ec87956"", ""displayName"": ""MXTAREY-AP10"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5587,ENTRA,a8dba0ac-45f9-425c-b906-5f6ab0c101d7,NLNHSRK-AP163,NLNHSRK-AP163,1,ManagedIdentity,,"{""id"": ""a8dba0ac-45f9-425c-b906-5f6ab0c101d7"", ""appId"": ""9c22f3a4-fb4e-4658-b7e7-49da589cb038"", ""displayName"": ""NLNHSRK-AP163"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5588,ENTRA,a8ee0fdf-36c9-4629-80b6-b508636e62f2,NLNHSRK-CNDB56,NLNHSRK-CNDB56,1,ManagedIdentity,,"{""id"": ""a8ee0fdf-36c9-4629-80b6-b508636e62f2"", ""appId"": ""8ba7be0c-3f2a-496c-a101-c61dadff2c3f"", ""displayName"": ""NLNHSRK-CNDB56"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5589,ENTRA,a8f4433b-5203-45f8-894e-b6edf6ba8ce0,Workflow,Workflow,1,Legacy,,"{""id"": ""a8f4433b-5203-45f8-894e-b6edf6ba8ce0"", ""appId"": ""9a885860-2f01-46a2-8654-30a89bf3abeb"", ""displayName"": ""Workflow"", ""accountEnabled"": true, ""servicePrincipalType"": ""Legacy"", ""tags"": []}",2026-06-11 19:29:40
5590,ENTRA,a8f8ca9e-9329-40a9-a17d-f29014fb7083,USASHPWLGAP08,USASHPWLGAP08,1,ManagedIdentity,,"{""id"": ""a8f8ca9e-9329-40a9-a17d-f29014fb7083"", ""appId"": ""b887094b-d5a0-4835-bdb4-8a13ace07d29"", ""displayName"": ""USASHPWLGAP08"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5591,ENTRA,a8f91914-f9dd-4497-bea4-8937ef8e7d5e,TNTNMEB-FP01,TNTNMEB-FP01,1,ManagedIdentity,,"{""id"": ""a8f91914-f9dd-4497-bea4-8937ef8e7d5e"", ""appId"": ""2a774092-7bd6-4264-87f9-87a0cf248056"", ""displayName"": ""TNTNMEB-FP01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5592,ENTRA,a901c3c5-098d-4bc8-8e34-25e3009d1c8b,MigrateAppl03c5beagentauthaadapp,MigrateAppl03c5beagentauthaadapp,1,Application,,"{""id"": ""a901c3c5-098d-4bc8-8e34-25e3009d1c8b"", ""appId"": ""f27ae82b-cacd-4310-9b09-55ce90e32ae3"", ""displayName"": ""MigrateAppl03c5beagentauthaadapp"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
5593,ENTRA,a90e8695-e1eb-4b8a-8eac-a3d9f4d6d37e,meOfficeConfigurator,meOfficeConfigurator,1,Application,,"{""id"": ""a90e8695-e1eb-4b8a-8eac-a3d9f4d6d37e"", ""appId"": ""d7b06eca-05a2-45c9-a287-579d0e8bc9f6"", ""displayName"": ""meOfficeConfigurator"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""emailAddress:daimler.integration@mercedesme.onmicrosoft.com"", ""supportsConvergence:true"", ""availableToOtherTenants:true"", ""accessTokenVersion:1"", ""appModelVersion:2"", ""guidedSetupCreatedOrUpdated"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5594,ENTRA,a90fc454-8652-401b-8800-7d3c3daaefaf,UIExperienceScanner_2025,UIExperienceScanner_2025,1,Application,,"{""id"": ""a90fc454-8652-401b-8800-7d3c3daaefaf"", ""appId"": ""faa11528-5ede-4999-a99f-6211d4fa811c"", ""displayName"": ""UIExperienceScanner_2025"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
5595,ENTRA,a91493af-8716-46b9-ad83-a12d5c9b0f73,MXZAFRE-AP04,MXZAFRE-AP04,1,ManagedIdentity,,"{""id"": ""a91493af-8716-46b9-ad83-a12d5c9b0f73"", ""appId"": ""1e565c6b-4745-40f8-bb78-d2321d6e54c9"", ""displayName"": ""MXZAFRE-AP04"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5596,ENTRA,a9161ba3-38a9-4676-a862-63601395ad6a,AZUREUW-RMAD01,AZUREUW-RMAD01,1,ManagedIdentity,,"{""id"": ""a9161ba3-38a9-4676-a862-63601395ad6a"", ""appId"": ""6b6d2ffe-fce2-4d9b-bd96-73ff47ac7341"", ""displayName"": ""AZUREUW-RMAD01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5597,ENTRA,a91a90cd-5510-4c92-a492-77853a417e12,AWEUCP-TCAP102,AWEUCP-TCAP102,1,ManagedIdentity,,"{""id"": ""a91a90cd-5510-4c92-a492-77853a417e12"", ""appId"": ""468c5fd4-21fd-4b72-9b35-ec0bbfaf5b6d"", ""displayName"": ""AWEUCP-TCAP102"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5598,ENTRA,a91fc6db-36eb-40d1-8b4e-df1218056b78,ICM API Dev,ICM API Dev,1,Application,,"{""id"": ""a91fc6db-36eb-40d1-8b4e-df1218056b78"", ""appId"": ""5d595033-dfc3-4b1d-94df-528de6f723e0"", ""displayName"": ""ICM API Dev"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5599,ENTRA,a925a395-45ff-4d42-b5df-10ca18ef6f98,AZNAEP-AADC01,AZNAEP-AADC01,1,ManagedIdentity,,"{""id"": ""a925a395-45ff-4d42-b5df-10ca18ef6f98"", ""appId"": ""62d5eeab-8551-4213-a570-dd95f4a620d6"", ""displayName"": ""AZNAEP-AADC01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5600,ENTRA,a926974e-d3a1-4002-b7eb-48a703c4dc65,Jibble,Jibble,1,Application,,"{""id"": ""a926974e-d3a1-4002-b7eb-48a703c4dc65"", ""appId"": ""a9ea3c11-d457-4f88-a7e0-bc5ce9eb66f3"", ""displayName"": ""Jibble"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5601,ENTRA,a93930c3-cf59-412d-b280-3ccdb66cab44,NLNHSRK-TS53,NLNHSRK-TS53,1,ManagedIdentity,,"{""id"": ""a93930c3-cf59-412d-b280-3ccdb66cab44"", ""appId"": ""608af551-2395-48ab-b5d2-4968b7b4b1e1"", ""displayName"": ""NLNHSRK-TS53"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5602,ENTRA,a93de258-1561-4b2c-883f-072be2b80881,Scanbot,Scanbot,1,Application,,"{""id"": ""a93de258-1561-4b2c-883f-072be2b80881"", ""appId"": ""2be3ba0c-b8e5-40df-abb1-44f33e3f5951"", ""displayName"": ""Scanbot"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5603,ENTRA,a952beb1-7a3b-4f5a-a5fc-f981a131bace,D365 Sales Agent - Summary Synthesizer (Microsoft Copilot Studio),D365 Sales Agent - Summary Synthesizer (Microsoft Copilot Studio),1,Application,,"{""id"": ""a952beb1-7a3b-4f5a-a5fc-f981a131bace"", ""appId"": ""d648049c-3f9b-4fae-8b43-f723815ddae4"", ""displayName"": ""D365 Sales Agent - Summary Synthesizer (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-f7a38b7c-8d60-c4e4-be76-2afc9fdecc34""]}",2026-06-11 19:29:40
5604,ENTRA,a957ec8f-d853-475c-a615-d1084edf7b97,azeuwnpavdd-0,azeuwnpavdd-0,1,ManagedIdentity,,"{""id"": ""a957ec8f-d853-475c-a615-d1084edf7b97"", ""appId"": ""eeb52187-e565-4134-a0c1-d41885dc9d06"", ""displayName"": ""azeuwnpavdd-0"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5605,ENTRA,a95bd52c-1179-4bb8-86da-432018a7e4a5,USFLMIA-KMS05,USFLMIA-KMS05,1,ManagedIdentity,,"{""id"": ""a95bd52c-1179-4bb8-86da-432018a7e4a5"", ""appId"": ""e097e07d-8b91-4408-8406-1307c6f2eff7"", ""displayName"": ""USFLMIA-KMS05"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5606,ENTRA,a95be4cd-6cd6-4b80-83be-b4f8eff90d13,O365SBRM Service,O365SBRM Service,1,Application,,"{""id"": ""a95be4cd-6cd6-4b80-83be-b4f8eff90d13"", ""appId"": ""9d06afd9-66c9-49a6-b385-ea7509332b0b"", ""displayName"": ""O365SBRM Service"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
5607,ENTRA,a966a48b-8d0a-4910-8820-c3c19caf857d,Cisco Webex Meetings-Test,Cisco Webex Meetings-Test,1,Application,,"{""id"": ""a966a48b-8d0a-4910-8820-c3c19caf857d"", ""appId"": ""25f5f013-ca96-48d3-9e5f-7517601c5a34"", ""displayName"": ""Cisco Webex Meetings-Test"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""HideApp"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5608,ENTRA,a96bb286-79d8-4ade-820c-d173fcc2cc3f,CNHUWUH-VSA01,CNHUWUH-VSA01,1,ManagedIdentity,,"{""id"": ""a96bb286-79d8-4ade-820c-d173fcc2cc3f"", ""appId"": ""a4b2c516-ea32-4630-ba64-458d232080ae"", ""displayName"": ""CNHUWUH-VSA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5609,ENTRA,a977c281-a2bd-45e4-96e2-b6fa107c3dab,AZURNAW-AP012,AZURNAW-AP012,1,ManagedIdentity,,"{""id"": ""a977c281-a2bd-45e4-96e2-b6fa107c3dab"", ""appId"": ""7e6a0dd3-3d75-4033-a597-55c8a5488fe0"", ""displayName"": ""AZURNAW-AP012"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5610,ENTRA,a978702c-676c-4c8c-bf44-c9db55738390,USFLMIA-AP145,USFLMIA-AP145,1,ManagedIdentity,,"{""id"": ""a978702c-676c-4c8c-bf44-c9db55738390"", ""appId"": ""949b9a98-7076-46f5-a344-d2c7fa83f411"", ""displayName"": ""USFLMIA-AP145"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5611,ENTRA,a97ab625-3499-4643-bed5-c8c639673252,Mentimeter,Mentimeter,1,Application,,"{""id"": ""a97ab625-3499-4643-bed5-c8c639673252"", ""appId"": ""a42d0fa2-820f-4e6e-9c0e-42f45f6c8ffb"", ""displayName"": ""Mentimeter"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5612,ENTRA,a97c4c0f-c7ae-40b0-84e6-dad1e8ef433a,NLNHSRK-MS02,NLNHSRK-MS02,1,ManagedIdentity,,"{""id"": ""a97c4c0f-c7ae-40b0-84e6-dad1e8ef433a"", ""appId"": ""77675c04-8c88-4bf1-b6c9-ed3c58fce3cc"", ""displayName"": ""NLNHSRK-MS02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5613,ENTRA,a97d6f4f-611d-4fb4-a18b-5a0e406f2311,D365 Sales Agent - Competitor (Microsoft Copilot Studio),D365 Sales Agent - Competitor (Microsoft Copilot Studio),1,Application,,"{""id"": ""a97d6f4f-611d-4fb4-a18b-5a0e406f2311"", ""appId"": ""ca5921f8-8105-409f-b7f8-5d508df6f9b7"", ""displayName"": ""D365 Sales Agent - Competitor (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-7512807e-fa1b-6e53-10e5-28afda862cc2""]}",2026-06-11 19:29:40
5614,ENTRA,a9859a04-fd92-4abe-9352-116c076756b8,Mercado Libre Mex,Mercado Libre Mex,1,Application,,"{""id"": ""a9859a04-fd92-4abe-9352-116c076756b8"", ""appId"": ""f1f194c8-0395-48ae-8ddf-9c15e5777df4"", ""displayName"": ""Mercado Libre Mex"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5615,ENTRA,a992c0dd-df6e-4237-ab4a-ecb68f5d3ece,Copilot in Dynamics 365 Sales (Microsoft Copilot Studio),Copilot in Dynamics 365 Sales (Microsoft Copilot Studio),1,Application,,"{""id"": ""a992c0dd-df6e-4237-ab4a-ecb68f5d3ece"", ""appId"": ""aa133b46-7814-4f3c-89e3-8753da72ad12"", ""displayName"": ""Copilot in Dynamics 365 Sales (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-c5392c70-05b4-b5f2-b4b9-9be285f38485""]}",2026-06-11 19:29:40
5616,ENTRA,a9ae84ce-2975-4fca-a2d9-56033f16880a,MLP-Cluster-D2s-v3-DB-test3,MLP-Cluster-D2s-v3-DB-test3,1,ManagedIdentity,,"{""id"": ""a9ae84ce-2975-4fca-a2d9-56033f16880a"", ""appId"": ""a3137c3b-fdc7-417d-ba97-06a7729b4c23"", ""displayName"": ""MLP-Cluster-D2s-v3-DB-test3"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5617,ENTRA,a9aeddbc-fc8f-4160-ac7e-5b847a7a9a12,Office 365 Client Insights Substrate Services Prod,Office 365 Client Insights Substrate Services Prod,1,Application,,"{""id"": ""a9aeddbc-fc8f-4160-ac7e-5b847a7a9a12"", ""appId"": ""c94526fa-9f4b-4d30-99f5-849636e4552f"", ""displayName"": ""Office 365 Client Insights Substrate Services Prod"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
5618,ENTRA,a9b2b2f2-03e0-4dfc-9d6a-0c06c63b01af,MXCHJRZ-AP91,MXCHJRZ-AP91,1,ManagedIdentity,,"{""id"": ""a9b2b2f2-03e0-4dfc-9d6a-0c06c63b01af"", ""appId"": ""6bc4bd2b-2231-42ca-a473-4c7041c5b5a9"", ""displayName"": ""MXCHJRZ-AP91"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5619,ENTRA,a9bd96eb-9331-4e74-bf9a-22533b93f830,MXCHJRZ-VSA01,MXCHJRZ-VSA01,1,ManagedIdentity,,"{""id"": ""a9bd96eb-9331-4e74-bf9a-22533b93f830"", ""appId"": ""9db6014c-528e-42a4-9f61-0d4721129def"", ""displayName"": ""MXCHJRZ-VSA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5620,ENTRA,a9c023c5-84da-40a7-9591-164c65df171a,Networking-MNC,Networking-MNC,1,Application,,"{""id"": ""a9c023c5-84da-40a7-9591-164c65df171a"", ""appId"": ""6d057c82-a784-47ae-8d12-ca7b38cf06b4"", ""displayName"": ""Networking-MNC"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
5621,ENTRA,a9c9015d-6285-4420-b96d-22e593929272,Azure Gallery RP,Azure Gallery RP,1,Application,,"{""id"": ""a9c9015d-6285-4420-b96d-22e593929272"", ""appId"": ""b28ec8e1-950e-4bd0-b3d0-c1e93074b88b"", ""displayName"": ""Azure Gallery RP"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
5622,ENTRA,a9d85406-a281-4bb7-a936-d04ad3e6c535,CISCO Webex Meetings Mobile app,CISCO Webex Meetings Mobile app,1,Application,,"{""id"": ""a9d85406-a281-4bb7-a936-d04ad3e6c535"", ""appId"": ""2b94c37f-2d0a-4e28-bec0-485c3d1d464c"", ""displayName"": ""CISCO Webex Meetings Mobile app"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5623,ENTRA,a9eb24d5-f70f-4139-beef-2a77139f607a,USOKTUL-AP06,USOKTUL-AP06,1,ManagedIdentity,,"{""id"": ""a9eb24d5-f70f-4139-beef-2a77139f607a"", ""appId"": ""880c5f98-2027-40eb-b729-ed68b99dad8d"", ""displayName"": ""USOKTUL-AP06"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5624,ENTRA,a9eb68dc-abf6-4659-b25f-5495cf534ed7,AZURNAE-AP058,AZURNAE-AP058,1,ManagedIdentity,,"{""id"": ""a9eb68dc-abf6-4659-b25f-5495cf534ed7"", ""appId"": ""a46c670d-8a0f-4416-8e7c-c66516938490"", ""displayName"": ""AZURNAE-AP058"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5625,ENTRA,a9eb7f9c-a450-49fe-b53b-cb512f23b1ba,NLNHSRK-CNAP28,NLNHSRK-CNAP28,1,ManagedIdentity,,"{""id"": ""a9eb7f9c-a450-49fe-b53b-cb512f23b1ba"", ""appId"": ""625a6908-64ea-4edb-a038-caa79da3c502"", ""displayName"": ""NLNHSRK-CNAP28"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5626,ENTRA,a9f08c16-d864-4685-a81c-3bd14ae640d6,D365 Sales FIRE Agent - Rating Generator (Microsoft Copilot Studio),D365 Sales FIRE Agent - Rating Generator (Microsoft Copilot Studio),1,Application,,"{""id"": ""a9f08c16-d864-4685-a81c-3bd14ae640d6"", ""appId"": ""479476ba-665d-4efb-a054-87e912097739"", ""displayName"": ""D365 Sales FIRE Agent - Rating Generator (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-e2120ab9-f293-a51a-ebc9-aa533a3925a3""]}",2026-06-11 19:29:40
5627,ENTRA,aa04e51e-e7a2-44af-8d2f-0f9c39e24104,TRA_Blazor,TRA_Blazor,1,Application,,"{""id"": ""aa04e51e-e7a2-44af-8d2f-0f9c39e24104"", ""appId"": ""0ba84ffc-bb0c-4942-981b-d6c669e8fc05"", ""displayName"": ""TRA_Blazor"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5628,ENTRA,aa078fa9-b8f1-467b-9078-b21801fcba0d,Lever Sandbox,Lever Sandbox,1,Application,,"{""id"": ""aa078fa9-b8f1-467b-9078-b21801fcba0d"", ""appId"": ""9dc671c7-7f96-4764-b4e3-087bc7a434c2"", ""displayName"": ""Lever Sandbox"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""emailAddress:sadmin@levertest365.com"", ""supportsConvergence:true"", ""availableToOtherTenants:true"", ""accessTokenVersion:1"", ""appModelVersion:2"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5629,ENTRA,aa19a3ab-5526-4731-8f86-434f48ab5b79,MXTAREY-VSA01,MXTAREY-VSA01,1,ManagedIdentity,,"{""id"": ""aa19a3ab-5526-4731-8f86-434f48ab5b79"", ""appId"": ""98f52750-53fe-4e51-9674-f5b5e2941090"", ""displayName"": ""MXTAREY-VSA01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5630,ENTRA,aa2198c8-1dc8-4309-88d0-c640a93bc2c3,AzureUpdateCenter,AzureUpdateCenter,1,Application,,"{""id"": ""aa2198c8-1dc8-4309-88d0-c640a93bc2c3"", ""appId"": ""8c420feb-03df-47cc-8a05-55df0cf3064b"", ""displayName"": ""AzureUpdateCenter"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": []}",2026-06-11 19:29:40
5631,ENTRA,aa2441f6-31cf-42d8-9fec-2440aaf6e170,DEGUM-AV-DC01,DEGUM-AV-DC01,1,ManagedIdentity,,"{""id"": ""aa2441f6-31cf-42d8-9fec-2440aaf6e170"", ""appId"": ""aaad13b9-97ad-4d9e-b82e-0a511a712031"", ""displayName"": ""DEGUM-AV-DC01"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
5632,ENTRA,aa252c26-3436-4471-b13d-c3b10d3b632b,Go Autonomous Single Sign-On,Go Autonomous Single Sign-On,1,Application,,"{""id"": ""aa252c26-3436-4471-b13d-c3b10d3b632b"", ""appId"": ""3f178fb3-3206-4d0a-850d-be048c250212"", ""displayName"": ""Go Autonomous Single Sign-On"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""webApp"", ""notApiConsumer"", ""WindowsAzureActiveDirectoryIntegratedApp""]}",2026-06-11 19:29:40
5633,ENTRA,aa2cc239-bc95-4194-bdeb-cd3593fcc5bf,Customer Service Onboarding Agent (Microsoft Copilot Studio),Customer Service Onboarding Agent (Microsoft Copilot Studio),1,Application,,"{""id"": ""aa2cc239-bc95-4194-bdeb-cd3593fcc5bf"", ""appId"": ""62b33be8-b722-4e20-8b8a-7b7b873b3ca7"", ""displayName"": ""Customer Service Onboarding Agent (Microsoft Copilot Studio)"", ""accountEnabled"": true, ""servicePrincipalType"": ""Application"", ""tags"": [""AgenticApp"", ""AIAgentBuilder"", ""AgentCreatedBy:CopilotStudio"", ""AgenticInstance"", ""power-virtual-agents-e01aac0d-fb95-ee6b-8ccb-3238585c6ba7""]}",2026-06-11 19:29:40
5634,ENTRA,aa3126d5-dad1-4875-8736-02c188d3b35b,AZNAWQ-GTAP02,AZNAWQ-GTAP02,1,ManagedIdentity,,"{""id"": ""aa3126d5-dad1-4875-8736-02c188d3b35b"", ""appId"": ""f1b8a94d-de9d-4f37-aae2-408a24d126d2"", ""displayName"": ""AZNAWQ-GTAP02"", ""accountEnabled"": true, ""servicePrincipalType"": ""ManagedIdentity"", ""tags"": []}",2026-06-11 19:29:40
